Wavelength(um),S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S011,S012,S013,S014,S015,S016,S017,S018,S019,S020,S021,S022,S023,S024,S025,S026,S027,S028,S029,S030,S031,S032,S033,S034,S035,S036,S037,S038,S039,S040,S041,S042,S043,S044,S045,S046,S047,S048,S049,S050,S051,S052,S053,S054,S055,S056,S057,S058,S059,S060,S061,S062,S063,S064,S065,S066,S067,S068,S069,S070,S071,S072,S073,S074,S075,S076,S077,S078,S079,S080,S081,S082,S083,S084,S085,S086,S087,S088,S089,S090,S091,S092,S093,S094,S095,S096,S097,S098,S099,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110
2.22,0.593810984,0.62317048,0.869331421,0.915637429,0.78033455,0.584581962,0.952385542,0.980652795,1.011583538,1.047468242,0.86542861,0.882158425,0.880222282,0.629600222,0.988558059,1.040343519,1.016841395,1.152709957,1.12033046,1.024991796,1.000026092,1.141993404,1.284626483,1.123367398,1.623363125,0.735267051,1.252198665,1.119977104,0.779585427,1.157541528,1.056993256,1.045860123,0.965380811,1.325532056,1.161736028,1.748988622,1.255725083,1.083435685,1.272888796,0.764386268,0.958719196,1.117036821,1.034273531,0.989013592,1.126073341,1.388908916,1.236669633,1.093962585,1.136122785,1.276796005,1.385699899,1.088892461,0.945944145,1.23783905,1.123652233,1.604905359,1.113759713,0.961615649,0.814369362,1.501224336,0.803792852,0.947286094,1.157388999,0.798015873,0.936285314,1.689001264,1.236897677,1.30497561,0.856236186,0.915804972,0.885848126,0.736839301,1.052948892,1.398123512,0.860463029,1.152567976,1.116540164,0.792615339,1.511575513,0.938736009,1.572533849,1.685314685,2.346973116,2.733240501,1.626399202,1.66868178,2.060231098,2.01011846,1.221137544,3.791778374,2.165201258,2.06944693,0.689094457,1.718015496,1.516816921,1.636952667,1.724512089,1.447558046,1.687462507,1.674313206,1.013598739,1.053339005,1.151512176,1.183745706,1.079384945,1.082333004,1.343880009,1.053533887,1.043889845,0.897681513
2.225,0.594814608,0.628014842,0.873215033,0.916474775,0.781579916,0.590556212,0.958393574,0.986339155,1.013718543,1.054193502,0.870609608,0.882218548,0.885065167,0.631069117,0.996442422,1.044071633,1.019851567,1.15534864,1.125205255,1.028854164,1.003339769,1.14767314,1.282061558,1.122954952,1.622648541,0.73683493,1.252489055,1.1244419,0.782474874,1.158671096,1.057430429,1.046647422,0.965557132,1.326062454,1.159827393,1.756131479,1.256795982,1.084097495,1.276337793,0.763707088,0.958719196,1.116842003,1.034894082,0.987266428,1.127790686,1.388248017,1.237074197,1.100340136,1.136419697,1.273626585,1.385498489,1.090741038,0.946765978,1.239184039,1.123224371,1.607038123,1.112365799,0.960094641,0.814448489,1.502542852,0.80269876,0.946816831,1.154738237,0.798611111,0.935417084,1.687737042,1.236897677,1.303414634,0.854553197,0.91446963,0.88535503,0.733482523,1.051786824,1.403584932,0.860732233,1.152567976,1.114484503,0.791828939,1.513129273,0.939493394,1.570004464,1.680168888,2.350625263,2.744977124,1.627729137,1.667758186,2.062232736,2.014807502,1.223202078,3.794012511,2.167390728,2.072668695,0.691334827,1.716127352,1.515950069,1.634838358,1.721890475,1.447615235,1.688195694,1.679612327,1.013007489,1.053168864,1.15465436,1.18287527,1.081888074,1.082403615,1.344263192,1.053921814,1.044104991,0.899694936
2.23,0.595929746,0.63121006,0.876441417,0.917102784,0.784297076,0.59790422,0.965269076,0.99099638,1.016852912,1.059958012,0.876665321,0.883992184,0.887096054,0.63341141,0.999198744,1.040143799,1.022731991,1.159473477,1.128951149,1.030722238,1.00508793,1.15196566,1.28518756,1.120938545,1.621933957,0.737141689,1.252779444,1.115168861,0.783040201,1.157541528,1.057867602,1.049271749,0.965733454,1.326592853,1.15916352,1.763274336,1.257866882,1.084759304,1.265259197,0.763027908,0.958091351,1.118497954,1.035514633,0.985519263,1.127992727,1.384763278,1.236993284,1.095663265,1.136716609,1.275547445,1.38469285,1.091544768,0.94728425,1.239184039,1.124229848,1.606504932,1.110971884,0.959989015,0.814685868,1.503296289,0.801604668,0.946503989,1.156394964,0.799404762,0.934415281,1.689422672,1.231522365,1.302439024,0.854979013,0.915325618,0.88683432,0.736306479,1.050624756,1.404565187,0.861001436,1.152567976,1.113693865,0.79104254,1.514838409,0.937726163,1.572087487,1.690460483,2.35427741,2.744778198,1.629059071,1.670696893,2.061140933,2.019496545,1.225266612,3.800268097,2.169580198,2.073026669,0.691407097,1.718927013,1.514389736,1.632724049,1.718030877,1.447672424,1.688995534,1.678636173,1.013007489,1.053424075,1.157796544,1.182004835,1.084391203,1.082474227,1.344701117,1.054309741,1.043459552,0.901708359
2.235,0.597992752,0.631828489,0.879608054,0.918421604,0.786646288,0.604549375,0.971662651,0.995314043,1.017170891,1.06308935,0.883730319,0.885344957,0.891894305,0.635833102,1.000544854,1.047400306,1.025249118,1.163355676,1.133004926,1.032110671,1.008819078,1.157252788,1.284386021,1.119701205,1.621804033,0.736869014,1.252718813,1.119061248,0.780841709,1.156013289,1.058083676,1.049468574,0.96595278,1.330040443,1.162980789,1.761093552,1.259898772,1.084872587,1.272261706,0.762163497,0.956992623,1.120446133,1.035493418,0.985519263,1.126780483,1.385784667,1.237316935,1.100056689,1.137584506,1.283999232,1.385901309,1.091464395,0.947595214,1.239184039,1.122047749,1.607038123,1.111350021,0.959418637,0.814685868,1.504614805,0.803792852,0.945721883,1.156891981,0.798412698,0.93401456,1.688158449,1.2359378,1.300487805,0.851836081,0.913391084,0.887080868,0.736679454,1.051343857,1.406105587,0.861315506,1.15407855,1.113851992,0.79089275,1.517013673,0.937557856,1.565838417,1.687161895,2.360396191,2.750944898,1.629391555,1.673047859,2.065053225,2.025542942,1.227276456,3.806523682,2.17092845,2.073384643,0.690684397,1.722377759,1.522711512,1.636611649,1.720725313,1.447901178,1.689528761,1.680100404,1.013500197,1.052743513,1.155734485,1.181796625,1.08027892,1.086287248,1.344974819,1.053321153,1.044822146,0.898993289
2.24,0.599665459,0.637909709,0.885971202,0.915679297,0.788712462,0.611929331,0.978441767,0.999514165,1.018261107,1.069209693,0.889853317,0.88835112,0.895933762,0.640557386,1.004903689,1.050396112,1.026935852,1.167935458,1.14054803,1.035543887,1.013306893,1.164084175,1.281981404,1.121442647,1.621674109,0.736187327,1.252658183,1.13428735,0.781030151,1.158538206,1.05829975,1.051896077,0.966172107,1.333488033,1.164184059,1.758912769,1.261930662,1.084985869,1.270589465,0.761299086,0.958562235,1.12161504,1.035472202,0.985519263,1.128295787,1.384522951,1.2383688,1.097080499,1.138452403,1.280829812,1.386505539,1.090741038,0.947432328,1.23828738,1.124400993,1.605171954,1.111728157,0.958784883,0.81262858,1.507440196,0.805981036,0.944261953,1.157388999,0.797751323,0.934615641,1.688579857,1.239777309,1.298146341,0.850234199,0.912158461,0.88683432,0.737158994,1.052062959,1.405965551,0.861629576,1.155589124,1.116223909,0.79074296,1.519033561,0.938062779,1.569111739,1.687029951,2.366514972,2.755719117,1.629724039,1.67691016,2.065508143,2.031589339,1.2292863,3.808757819,2.172276703,2.076069447,0.689744887,1.724070578,1.515776699,1.64049925,1.724512089,1.448129933,1.693061388,1.677102217,1.013007489,1.052828584,1.153672427,1.181588414,1.076166637,1.090100268,1.345193781,1.052332566,1.046041308,0.896278218
2.245,0.601393922,0.639043496,0.893738424,0.916956249,0.789504967,0.618510591,0.985799197,1.006067714,1.02280367,1.077144789,0.8983986,0.89280024,0.899504553,0.643773076,1.009615076,1.053525065,1.03041312,1.171271724,1.145063629,1.038825638,1.016724939,1.170339737,1.285267714,1.121992576,1.622816075,0.737107604,1.253663378,1.138523183,0.783856784,1.156146179,1.058463061,1.049665398,0.967083817,1.335012928,1.16642463,1.756352718,1.263100197,1.086887826,1.275606187,0.762225241,0.959817925,1.123076174,1.036352643,0.986452071,1.127891706,1.387346792,1.238611538,1.104166667,1.138635118,1.284191318,1.387713998,1.089856936,0.946654919,1.23739072,1.125599007,1.609170888,1.111568747,0.957559626,0.813419845,1.511395743,0.80816922,0.945487252,1.158383035,0.798677249,0.935149937,1.689422672,1.24054521,1.297170732,0.847547499,0.913750599,0.886094675,0.736253197,1.052160757,1.41030668,0.863424264,1.156344411,1.11685642,0.789245057,1.521131137,0.938567702,1.570153251,1.686106346,2.366457608,2.751939527,1.629945694,1.665407221,2.071240106,2.031095755,1.230885972,3.81411975,2.174909828,2.080365133,0.690828937,1.726740022,1.519590846,1.649365707,1.731357413,1.447786801,1.693394654,1.68386557,1.012613323,1.052743513,1.155439906,1.182626575,1.078982657,1.090029657,1.345795927,1.052219942,1.045969593,0.897986577
2.25,0.60234179,0.641774892,0.895411364,0.91724932,0.79261838,0.623366666,0.989879518,1.00932751,1.023757609,1.08209088,0.903445028,0.893130918,0.903923407,0.646512367,1.012211147,1.056587444,1.032852398,1.176518759,1.147680624,1.04092091,1.020717007,1.173349736,1.281580635,1.122725815,1.623958041,0.739084495,1.254668573,1.137263881,0.781092965,1.156943522,1.058626373,1.050911954,0.967995527,1.336537824,1.16480644,1.753792668,1.264269731,1.088789783,1.274561037,0.763151395,0.959033119,1.124634717,1.037233083,0.98738488,1.130417214,1.38800769,1.235617768,1.100056689,1.138817833,1.282078371,1.386505539,1.089294326,0.946395783,1.23514907,1.124015916,1.610770461,1.111409336,0.956397744,0.811362557,1.512902618,0.810357403,0.944600866,1.157388999,0.799669312,0.935417084,1.690686894,1.232290267,1.296195122,0.841697589,0.91292885,0.886094675,0.737745098,1.052258554,1.411426971,0.865218952,1.157099698,1.117805187,0.787747154,1.523384089,0.940166625,1.575807172,1.691384088,2.366400245,2.759299781,1.63016735,1.663560034,2.079792558,2.030602172,1.232485644,3.820375335,2.177542954,2.082512977,0.691118017,1.729344358,1.520977809,1.658232165,1.73601806,1.447443669,1.697993735,1.689652768,1.013007489,1.053424075,1.157207384,1.183664735,1.081798677,1.089959045,1.345686446,1.052107318,1.045897877,0.899694936
2.255,0.604906607,0.646825397,0.899205353,0.920661503,0.795109111,0.630586882,0.993702811,1.015810535,1.027800491,1.08817564,0.911452025,0.896167143,0.908052134,0.648814959,1.017467389,1.057319752,1.036537264,1.180340299,1.154813218,1.043622043,1.024291604,1.179238863,1.282382174,1.123184089,1.62581801,0.739459423,1.255938629,1.147452776,0.783228643,1.160930233,1.059530868,1.050059047,0.968963145,1.338858317,1.165719265,1.756731985,1.265670355,1.089189254,1.278532609,0.767596938,0.95919008,1.124829534,1.037286122,0.988495366,1.128699869,1.388848834,1.238206975,1.101048753,1.140188197,1.282462543,1.386102719,1.092669989,0.946995498,1.236718225,1.125235324,1.612903226,1.112161902,0.95576399,0.812074695,1.513090978,0.812910284,0.946034725,1.158217362,0.799140212,0.935483871,1.690686894,1.238241505,1.298146341,0.834225521,0.911679107,0.884122288,0.738384484,1.052799319,1.41184708,0.865936827,1.157854985,1.120018975,0.787822049,1.525559354,0.938231086,1.579675644,1.688349386,2.366792229,2.763875075,1.63044442,1.669269521,2.076790101,2.040350444,1.234030626,3.825737265,2.180562118,2.079828173,0.692418877,1.732925321,1.523578363,1.65270768,1.73405185,1.448129933,1.698127041,1.692999582,1.013007489,1.053764356,1.157600157,1.184162127,1.082290363,1.090312103,1.344536895,1.052007208,1.046256454,0.897376449
2.26,0.607081126,0.647701505,0.905299636,0.919258949,0.798081005,0.63838216,1.000321285,1.020525224,1.029208685,1.092018646,0.918449738,0.89779047,0.912493305,0.651316051,1.020576264,1.063311364,1.03913224,1.183555246,1.159995895,1.046600863,1.027527005,1.184840077,1.289996794,1.124192292,1.627677979,0.741402229,1.257208685,1.157756153,0.783103015,1.162126246,1.060435364,1.054979661,0.969930762,1.341178811,1.164972408,1.759671302,1.267070978,1.089588724,1.28062291,0.77204248,0.96044577,1.126680304,1.037339161,0.989605852,1.126477422,1.38938957,1.240229792,1.100623583,1.14155856,1.284959662,1.386908359,1.091705514,0.946225493,1.238511544,1.122197501,1.61263663,1.112914467,0.954623233,0.81262858,1.515162931,0.815463166,0.944705146,1.157886017,0.799338624,0.936485674,1.691951117,1.233058169,1.291317073,0.830383032,0.912312539,0.883136095,0.73705243,1.053340083,1.411006862,0.866654702,1.158610272,1.120651486,0.787896944,1.52765693,0.936127241,1.577741408,1.68399525,2.367184214,2.763278297,1.63072149,1.672628044,2.081248294,2.050098717,1.235575608,3.829758713,2.183581281,2.083049937,0.691768447,1.732013803,1.523751734,1.647183195,1.740241771,1.448816196,1.699860028,1.690489471,1.01241624,1.054189707,1.15799293,1.184659518,1.082782049,1.09066516,1.344098971,1.051907098,1.045969593,0.895057962
2.265,0.60953443,0.650587508,0.908645516,0.92024283,0.798165917,0.644196671,1.003373494,1.025490667,1.031752521,1.09877949,0.925851164,0.899022997,0.914702732,0.654055342,1.024197942,1.062778776,1.041000623,1.188529314,1.166512726,1.049933103,1.031127694,1.193006334,1.289836486,1.123138261,1.627496769,0.739152664,1.257575661,1.149284488,0.788128141,1.160664452,1.060344914,1.050911954,0.970137187,1.342803156,1.16339571,1.762642225,1.269063414,1.08856918,1.279368729,0.776734996,0.959817925,1.125998441,1.037280818,0.990435014,1.12597232,1.384583033,1.240634356,1.106292517,1.142106706,1.281117941,1.387311178,1.093393345,0.945018658,1.23739072,1.123245764,1.616368968,1.112558574,0.954348607,0.812153822,1.515162931,0.815463166,0.944027322,1.156560636,0.799007937,0.93508315,1.691529709,1.238433481,1.296195122,0.826864976,0.908974183,0.883136095,0.738437766,1.053380353,1.410726789,0.865667624,1.160876133,1.119228336,0.787372678,1.529909882,0.93764201,1.582205029,1.69072437,2.36953612,2.775014919,1.631608113,1.670277078,2.084978619,2.049481737,1.236519005,3.822162645,2.184929534,2.087345624,0.694297897,1.732729995,1.526352288,1.64438685,1.742790562,1.450017157,1.700393255,1.695997769,1.013204572,1.054359847,1.156961901,1.185119316,1.084659396,1.091230052,1.344810598,1.052257483,1.045969593,0.895790116
2.27,0.610816839,0.653525046,0.912529127,0.923780615,0.8010529,0.651800262,1.010634538,1.030479618,1.032842736,1.103013913,0.932243305,0.902931009,0.919277808,0.656993132,1.027082465,1.067505492,1.043595599,1.192320524,1.172670361,1.052886679,1.032171372,1.199340418,1.28847387,1.122313368,1.627315559,0.741231807,1.257942637,1.135546651,0.788819095,1.161395349,1.060254465,1.056226217,0.970343612,1.344427501,1.164184059,1.765613148,1.27105585,1.087549636,1.276860368,0.781427513,0.961387537,1.128044029,1.037222476,0.991264177,1.124457016,1.386024994,1.243304474,1.10345805,1.142654851,1.284767576,1.388318228,1.096126025,0.945477699,1.23828738,1.124465172,1.614769395,1.112202681,0.952721972,0.811283431,1.51535129,0.815463166,0.941472444,1.155897946,0.79781746,0.935617445,1.693215339,1.235361874,1.293268293,0.817669364,0.909522016,0.882149901,0.738491049,1.053420623,1.415628063,0.864680546,1.163141994,1.121283997,0.786848412,1.53192977,0.938231086,1.583395328,1.690988257,2.371888026,2.777004177,1.632494736,1.667338371,2.08679829,2.048864758,1.237462401,3.82126899,2.186277786,2.086450689,0.693502927,1.735594765,1.527565881,1.641590506,1.746577338,1.451218117,1.706192095,1.69864733,1.01428853,1.055125479,1.155930872,1.185579114,1.086536742,1.091794944,1.345412744,1.052607869,1.045969593,0.89652227
2.275,0.613102871,0.658369408,0.917846687,0.925078501,0.801760494,0.656720233,1.01535743,1.035324909,1.03488689,1.107746504,0.93903916,0.904193597,0.924299232,0.658263528,1.030095189,1.068770388,1.046579821,1.194716569,1.178109606,1.055966476,1.0362939,1.203004764,1.294806028,1.125475459,1.627113834,0.74259518,1.258836144,1.138752147,0.786180905,1.162724252,1.0606841,1.054389188,0.971066099,1.347609892,1.163063773,1.765423515,1.27214084,1.087007071,1.278114548,0.779575204,0.962172343,1.129894798,1.037137614,0.99284847,1.12566926,1.388548426,1.241443482,1.109552154,1.142472136,1.285728006,1.390130916,1.094518566,0.945048273,1.23783905,1.125106966,1.622500666,1.111913518,0.950968587,0.810808672,1.516481447,0.818016047,0.939334689,1.156891981,0.797685185,0.935684232,1.691529709,1.229410635,1.290926829,0.81285358,0.908118195,0.881656805,0.739556692,1.05345514,1.415908136,0.865443288,1.163897281,1.121283997,0.787971839,1.533949658,0.938146933,1.583246541,1.698772925,2.366706184,2.781977322,1.632217666,1.664483627,2.085888454,2.051702863,1.239116762,3.837354781,2.187651966,2.088956506,0.694659247,1.739305944,1.53276699,1.646603465,1.745266531,1.452647833,1.707991735,1.698019802,1.014485613,1.054870268,1.157747447,1.185602249,1.085463973,1.09299534,1.3450843,1.051456602,1.046399885,0.896125686
2.28,0.615779203,0.659400124,0.921073072,0.923696881,0.804421047,0.663493179,1.020369478,1.040306024,1.038702644,1.112087677,0.947786301,0.906147603,0.926285485,0.661558617,1.031601551,1.068703815,1.050057089,1.198841406,1.182984401,1.058162724,1.040416427,1.209914673,1.294485412,1.125933734,1.62691211,0.743208698,1.25972965,1.148139668,0.786871859,1.161328904,1.061113735,1.05793203,0.971788586,1.350792283,1.166798058,1.765233881,1.27322583,1.086464507,1.283653846,0.777722895,0.962800188,1.131745568,1.037052752,0.994432764,1.1258713,1.386505648,1.238611538,1.105300454,1.142289421,1.282174414,1.391339376,1.094920431,0.944618847,1.236718225,1.123780592,1.610503866,1.111624355,0.950799586,0.811204304,1.518741759,0.820568928,0.93664946,1.152915838,0.797222222,0.935149937,1.689422672,1.236897677,1.284682927,0.809619401,0.907964117,0.881410256,0.737691816,1.053489656,1.421089483,0.86620603,1.164652568,1.122865275,0.789095267,1.535658794,0.938062779,1.580865943,1.69296741,2.361524341,2.787149393,1.631940596,1.672208228,2.089345828,2.054540967,1.240771124,3.829311886,2.189026147,2.09164131,0.697477777,1.74028257,1.531206657,1.651616423,1.745994757,1.454077548,1.705125642,1.696625296,1.014879779,1.054955338,1.159564022,1.185625383,1.084391203,1.094195735,1.345686446,1.050305336,1.046901893,0.895729103
2.285,0.617061611,0.663162235,0.926689371,0.923152606,0.807704282,0.670425865,1.027277108,1.045033773,1.040883074,1.117923353,0.955524156,0.911348264,0.930659704,0.665687403,1.037018044,1.072565076,1.052781814,1.203906463,1.189911741,1.061368743,1.044956426,1.215699105,1.29464572,1.126987764,1.628009628,0.741674904,1.26109863,1.138523183,0.788190955,1.16,1.061555933,1.058588112,0.972025115,1.352250878,1.167503423,1.767130215,1.27573117,1.088074313,1.279786789,0.780377871,0.963584995,1.1342782,1.038882583,0.994343925,1.122941711,1.387466955,1.243628125,1.110402494,1.141764115,1.288321168,1.392547835,1.094197074,0.944670675,1.248374804,1.125021393,1.612103439,1.112147073,0.95156009,0.811125178,1.521190431,0.820568928,0.936884092,1.155069583,0.796891534,0.93508315,1.691529709,1.242081014,1.288,0.809619401,0.90849483,0.881163708,0.741368286,1.054174241,1.420949447,0.865533022,1.162386707,1.124446553,0.788758238,1.536824114,0.940166625,1.580270793,1.693759071,2.373675858,2.793713945,1.632605564,1.682787573,2.09453189,2.058736426,1.241044572,3.840035746,2.191299162,2.093252193,0.697550047,1.737482909,1.539875173,1.659903151,1.745776289,1.454077548,1.710124642,1.69495189,1.015175404,1.054529987,1.158778476,1.18613145,1.086849633,1.096384691,1.34612437,1.049116528,1.046901893,0.89575961
2.29,0.618009479,0.666254381,0.92949752,0.923278208,0.810195013,0.67707102,1.02962249,1.048505143,1.041791587,1.122655944,0.962723725,0.910686908,0.932311194,0.667553297,1.041633281,1.074162839,1.054753996,1.20514998,1.196018062,1.063388282,1.046469759,1.221666754,1.292160949,1.125842079,1.629107147,0.743106445,1.26246761,1.15409273,0.786871859,1.162923588,1.061998131,1.057800814,0.972261644,1.353709474,1.168333264,1.769026549,1.278236511,1.08968412,1.284803512,0.783032848,0.962172343,1.135008767,1.040712414,0.994255086,1.125467219,1.387166547,1.242009871,1.109410431,1.141238809,1.282750672,1.392749245,1.097331619,0.944041343,1.248150639,1.126861201,1.610770461,1.112669791,0.9489617,0.810887799,1.522697306,0.820568928,0.935971636,1.155732273,0.798611111,0.935016363,1.691108302,1.237665579,1.283707317,0.807257132,0.906954051,0.882149901,0.740196078,1.054858826,1.423470102,0.864860014,1.160120846,1.124288425,0.78842121,1.538222498,0.940755701,1.584734415,1.700488191,2.385827374,2.793316093,1.633270531,1.687321579,2.095987626,2.062931885,1.24131802,3.843163539,2.193572178,2.090925362,0.698200477,1.743472882,1.531553398,1.668189879,1.749927177,1.454077548,1.711391055,1.70011156,1.01616082,1.053594215,1.15799293,1.186637517,1.089308064,1.098573648,1.345303263,1.04792772,1.047045324,0.895790116
