         0   17216253     4982239802301440        313        235       4955          6         17 0 1 1 1 0          0          0          0 0         14      29145          1        690       2839          0        247 
         0   17216255     4982239802301440        315        235       4974          7         17 0 1 1 1 0          0          0          0 0         14      29145          1       1005       2830          0         25 
         0   17216257     4982239802301440        317        235       4993          8         17 0 1 1 1 0          0          0          0 0         14      29145          1       1396       2839          0        220 
         0   17216259     4982239802301440        319        235       5012          9         17 0 1 1 1 0          0          0          0 0         14      29145          1       1767       2839          0        154 
         0   17216261     4982239802301440        321        235       5032          0         18 0 1 1 1 0          0          0          0 0         14      29155          1        112       2839          0        148 
         0   17216263     4982239819078656        323        235       5051          1         18 0 1 1 1 0          0          0          0 0         14      29155          1        142       2839          0        229 
         0   17216266     4982239819078656        326        235       5070          2         18 0 1 1 1 0          0          0          0 0         14      29155          1        262       2830          0        250 
         0   17216268     4982239819078656        328        235       5090          3         18 0 1 1 1 0          0          0          0 0         14      29155          1        292       2839          0         85 
         0   17216270     4982239819078656        330        235       5109          4         18 0 1 1 1 0          0          0          0 0         14      29155          1        322       2830          0        235 
         0   17216273     4982239819078656        333        235       5128          5         18 0 1 1 1 0          0          0          0 0         14      29165          1        474       2839          0        179 
         0   17216275     4982239835855872        335        235       5147          6         18 0 1 1 1 0          0          0          0 0         14      29165          1        690       2839          0        139 
         0   17216277     4982239835855872        337        235       5166          7         18 0 1 1 1 0          0          0          0 0         14      29165          1       1005       2839          0         90 
         0   17216279     4982239835855872        339        235       5185          8         18 0 1 1 1 0          0          0          0 0         14      29165          1       1396       2830          0        159 
         0   17216281     4982239835855872        341        235       5205          9         18 0 1 1 1 0          0          0          0 0         14      29165          1       1767       2839          0         27 
         0   17216283     4982239835855872        343        235       5224          0         19 0 1 1 1 0          0          0          0 0         14      29175          1        112       2839          0         67 
         0   17216285     4982239835855872        345        235       5244          1         19 0 1 1 1 0          0          0          0 0         14      29175          1        142       2830          0         36 
         0   17216288     4982239852633088        348        235       5263          2         19 0 1 1 1 0          0          0          0 0         14      29175          1        262       2839          0        188 
         0   17216290     4982239852633088        350        235       5282          3         19 0 1 1 1 0          0          0          0 0         14      29175          1        292       2839          0        196 
         0   17216292     4982239852633088        352        235       5301          4         19 0 1 1 1 0          0          0          0 0         14      29175          1        322       2839          0        197 
         0   17216295     4982239852633088        355        235       5320          5         19 0 1 1 1 0          0          0          0 0         14      29175          1        474       2839          0        120 
